year,month,day,dow,hour,minute
2017,4,26,2,8,11
2017,4,26,2,5,30
2017,4,26,2,2,16
2017,4,26,2,2,5
2017,4,25,1,16,53
2017,4,25,1,15,33
2017,4,25,1,15,20
2017,4,25,1,14,55
2017,4,25,1,14,54
2017,4,25,1,14,41
2017,4,25,1,14,29
2017,4,25,1,14,23
2017,4,25,1,12,53
2017,4,25,1,12,53
2017,4,25,1,12,49
2017,4,25,1,12,9
2017,4,25,1,12,8
2017,4,25,1,11,53
2017,4,25,1,11,53
2017,4,25,1,11,45
2017,4,25,1,11,44
2017,4,25,1,11,36
2017,4,25,1,10,45
2017,4,25,1,10,24
2017,4,25,1,10,18
2017,4,25,1,10,11
2017,4,25,1,10,7
2017,4,25,1,10,3
2017,4,25,1,9,40
2017,4,25,1,9,26
2017,4,25,1,2,21
2017,4,25,1,2,20
2017,4,24,0,19,21
2017,4,24,0,19,20
2017,4,24,0,17,44
2017,4,24,0,17,43
2017,4,24,0,17,2
2017,4,24,0,16,40
2017,4,24,0,16,31
2017,4,24,0,16,17
2017,4,24,0,15,24
2017,4,24,0,14,53
2017,4,24,0,14,48
2017,4,24,0,14,42
2017,4,24,0,14,25
2017,4,24,0,14,19
2017,4,24,0,14,10
2017,4,24,0,13,57
2017,4,24,0,13,49
2017,4,24,0,11,32
2017,4,24,0,11,31
2017,4,24,0,11,10
2017,4,24,0,11,6
2017,4,24,0,10,23
2017,4,24,0,9,5
2017,4,24,0,8,58
2017,4,24,0,6,59
2017,4,24,0,6,52
2017,4,24,0,5,40
2017,4,22,5,20,23
2017,4,22,5,5,50
2017,4,21,4,14,45
2017,4,21,4,13,6
2017,4,21,4,12,25
2017,4,21,4,12,4
2017,4,21,4,11,51
2017,4,21,4,11,49
2017,4,21,4,11,41
2017,4,21,4,11,33
2017,4,21,4,10,48
2017,4,21,4,10,28
2017,4,21,4,9,37
2017,4,21,4,0,8
2017,4,20,3,21,20
2017,4,20,3,19,53
2017,4,20,3,16,30
2017,4,20,3,16,5
2017,4,20,3,16,2
2017,4,20,3,15,45
2017,4,20,3,15,44
2017,4,20,3,15,43
2017,4,20,3,15,28
2017,4,20,3,15,9
2017,4,20,3,15,6
2017,4,20,3,14,55
2017,4,20,3,14,48
2017,4,20,3,14,20
2017,4,20,3,14,19
2017,4,20,3,14,18
2017,4,20,3,14,6
2017,4,20,3,13,25
2017,4,20,3,12,7
2017,4,20,3,11,52
2017,4,20,3,11,46
2017,4,20,3,11,26
2017,4,20,3,11,19
2017,4,20,3,11,3
2017,4,20,3,11,0
2017,4,20,3,10,58
2017,4,20,3,10,48
2017,4,20,3,10,33
2017,4,20,3,10,31
2017,4,20,3,10,22
2017,4,20,3,10,18
2017,4,20,3,10,16
2017,4,20,3,9,49
2017,4,20,3,9,49
2017,4,20,3,9,49
2017,4,20,3,9,39
2017,4,20,3,9,39
2017,4,20,3,9,39
2017,4,20,3,9,1
2017,4,20,3,7,59
2017,4,19,2,16,34
2017,4,19,2,16,33
2017,4,19,2,15,37
2017,4,19,2,14,38
2017,4,19,2,13,7
2017,4,19,2,12,23
2017,4,19,2,11,23
2017,4,19,2,10,23
2017,4,19,2,8,56
2017,4,18,1,17,54
2017,4,18,1,16,47
2017,4,18,1,16,7
2017,4,18,1,15,7
2017,4,18,1,14,29
2017,4,18,1,14,18
2017,4,18,1,13,46
2017,4,18,1,13,45
2017,4,18,1,13,43
2017,4,18,1,13,25
2017,4,18,1,12,16
2017,4,18,1,12,3
2017,4,18,1,11,50
2017,4,18,1,11,35
2017,4,18,1,10,32
2017,4,18,1,10,25
2017,4,18,1,10,23
2017,4,18,1,10,14
2017,4,18,1,10,6
2017,4,18,1,9,55
2017,4,18,1,9,51
2017,4,18,1,9,45
2017,4,18,1,9,36
2017,4,18,1,9,25
2017,4,18,1,8,42
2017,4,18,1,5,31
2017,4,17,0,17,47
2017,4,17,0,17,29
2017,4,17,0,16,58
2017,4,17,0,15,52
2017,4,17,0,15,51
2017,4,17,0,15,25
2017,4,17,0,15,10
2017,4,17,0,14,36
2017,4,17,0,14,19
2017,4,17,0,14,17
2017,4,17,0,13,2
2017,4,17,0,12,44
2017,4,17,0,12,39
2017,4,17,0,12,9
2017,4,17,0,12,7
2017,4,17,0,11,38
2017,4,17,0,11,38
2017,4,17,0,11,32
2017,4,17,0,10,49
2017,4,17,0,10,7
2017,4,17,0,9,33
2017,4,17,0,9,32
2017,4,17,0,9,25
2017,4,17,0,8,47
2017,4,17,0,3,2
2017,4,17,0,3,2
2017,4,17,0,0,37
2017,4,16,6,2,22
2017,4,14,4,16,46
2017,4,14,4,14,54
2017,4,14,4,14,52
2017,4,14,4,14,49
2017,4,14,4,14,45
2017,4,14,4,14,42
2017,4,14,4,14,32
2017,4,14,4,13,55
2017,4,14,4,13,8
2017,4,14,4,12,18
2017,4,14,4,11,27
2017,4,14,4,10,59
2017,4,14,4,10,59
2017,4,14,4,2,19
2017,4,13,3,22,59
2017,4,13,3,16,59
2017,4,13,3,15,28
2017,4,13,3,15,27
2017,4,13,3,15,24
2017,4,13,3,15,22
2017,4,13,3,15,18
2017,4,13,3,15,18
2017,4,13,3,15,9
2017,4,13,3,14,58
2017,4,13,3,14,56
2017,4,13,3,14,50
2017,4,13,3,14,39
2017,4,13,3,14,39
2017,4,13,3,14,31
2017,4,13,3,14,15
2017,4,13,3,13,51
2017,4,13,3,13,49
2017,4,13,3,13,33
2017,4,13,3,13,32
2017,4,13,3,13,31
2017,4,13,3,13,25
2017,4,13,3,13,23
2017,4,13,3,12,36
2017,4,13,3,10,29
2017,4,13,3,10,18
2017,4,13,3,10,17
2017,4,13,3,10,14
2017,4,13,3,9,59
2017,4,13,3,9,25
2017,4,13,3,9,21
2017,4,13,3,9,9
2017,4,13,3,8,57
2017,4,13,3,8,55
2017,4,13,3,7,33
2017,4,13,3,1,57
2017,4,13,3,0,27
2017,4,13,3,0,18
2017,4,12,2,22,59
2017,4,12,2,17,26
2017,4,12,2,17,19
2017,4,12,2,17,14
2017,4,12,2,17,10
2017,4,12,2,16,8
2017,4,12,2,15,44
2017,4,12,2,15,42
2017,4,12,2,15,11
2017,4,12,2,13,50
2017,4,12,2,13,49
2017,4,12,2,13,44
2017,4,12,2,13,40
2017,4,12,2,12,25
2017,4,12,2,12,9
2017,4,12,2,11,12
2017,4,12,2,9,59
2017,4,12,2,9,52
2017,4,12,2,9,52
2017,4,12,2,9,43
2017,4,12,2,8,47
2017,4,12,2,8,23
2017,4,12,2,8,21
2017,4,12,2,7,55
2017,4,12,2,7,12
2017,4,12,2,0,36
2017,4,11,1,16,37
2017,4,11,1,16,33
2017,4,11,1,16,19
2017,4,11,1,16,12
2017,4,11,1,15,49
2017,4,11,1,14,40
2017,4,11,1,14,22
2017,4,11,1,13,32
2017,4,11,1,13,28
2017,4,11,1,13,27
2017,4,11,1,13,17
2017,4,11,1,12,30
2017,4,11,1,12,5
2017,4,11,1,11,59
2017,4,11,1,11,57
2017,4,11,1,11,38
2017,4,11,1,11,38
2017,4,11,1,11,38
2017,4,11,1,11,37
2017,4,11,1,11,36
2017,4,11,1,11,34
2017,4,11,1,11,33
2017,4,11,1,11,15
2017,4,11,1,11,12
2017,4,11,1,11,10
2017,4,11,1,10,46
2017,4,11,1,10,10
2017,4,11,1,10,10
2017,4,11,1,9,59
2017,4,11,1,9,50
2017,4,11,1,9,48
2017,4,11,1,9,37
2017,4,11,1,9,34
2017,4,11,1,9,34
2017,4,11,1,9,28
2017,4,11,1,8,39
2017,4,11,1,1,30
2017,4,10,0,23,33
2017,4,10,0,17,38
2017,4,10,0,16,16
2017,4,10,0,15,54
2017,4,10,0,15,48
2017,4,10,0,15,39
2017,4,10,0,15,6
2017,4,10,0,15,3
2017,4,10,0,15,3
2017,4,10,0,15,3
2017,4,10,0,15,3
2017,4,10,0,15,3
2017,4,10,0,15,3
2017,4,10,0,15,0
2017,4,10,0,14,59
2017,4,10,0,14,56
2017,4,10,0,14,48
2017,4,10,0,14,44
2017,4,10,0,14,37
2017,4,10,0,14,21
2017,4,10,0,14,6
2017,4,10,0,13,31
2017,4,10,0,13,12
2017,4,10,0,11,54
2017,4,10,0,10,59
2017,4,10,0,10,50
2017,4,10,0,10,33
2017,4,10,0,10,19
2017,4,10,0,10,11
2017,4,10,0,10,10
2017,4,10,0,10,10
2017,4,10,0,10,9
2017,4,10,0,10,8
2017,4,10,0,10,6
2017,4,10,0,9,26
2017,4,10,0,8,46
2017,4,10,0,2,20
2017,4,10,0,2,20
2017,4,10,0,0,11
2017,4,7,4,17,6
2017,4,7,4,15,36
2017,4,7,4,15,21
2017,4,7,4,14,25
2017,4,7,4,14,7
2017,4,7,4,14,4
2017,4,7,4,13,17
2017,4,7,4,13,6
2017,4,7,4,12,22
2017,4,7,4,12,18
2017,4,7,4,11,53
2017,4,7,4,11,7
2017,4,7,4,11,7
2017,4,7,4,11,6
2017,4,7,4,11,4
2017,4,7,4,11,3
2017,4,7,4,11,2
2017,4,7,4,9,49
2017,4,7,4,9,40
2017,4,7,4,9,39
2017,4,7,4,9,37
2017,4,7,4,9,37
2017,4,7,4,9,36
2017,4,7,4,9,20
2017,4,7,4,9,5
2017,4,7,4,0,56
2017,4,7,4,0,0
2017,4,6,3,20,37
2017,4,6,3,17,46
2017,4,6,3,17,44
2017,4,6,3,15,56
2017,4,6,3,15,47
2017,4,6,3,15,47
2017,4,6,3,15,47
2017,4,6,3,15,32
2017,4,6,3,15,29
2017,4,6,3,15,12
2017,4,6,3,14,29
2017,4,6,3,13,47
2017,4,6,3,13,38
2017,4,6,3,13,35
2017,4,6,3,12,26
2017,4,6,3,12,18
2017,4,6,3,12,9
2017,4,6,3,12,3
2017,4,6,3,12,0
2017,4,6,3,11,58
2017,4,6,3,11,46
2017,4,6,3,11,35
2017,4,6,3,10,38
2017,4,6,3,10,20
2017,4,6,3,10,15
2017,4,6,3,10,7
2017,4,6,3,10,4
2017,4,6,3,10,2
2017,4,6,3,10,1
2017,4,6,3,9,54
2017,4,6,3,9,48
2017,4,6,3,9,43
2017,4,6,3,9,37
2017,4,6,3,9,34
2017,4,6,3,9,24
2017,4,6,3,9,21
2017,4,6,3,9,20
2017,4,6,3,9,11
2017,4,6,3,9,6
2017,4,6,3,8,40
2017,4,6,3,8,5
2017,4,5,2,22,14
2017,4,5,2,20,52
2017,4,5,2,17,12
2017,4,5,2,16,54
2017,4,5,2,15,55
2017,4,5,2,15,51
2017,4,5,2,15,13
2017,4,5,2,15,12
2017,4,5,2,14,57
2017,4,5,2,14,50
2017,4,5,2,14,50
2017,4,5,2,14,45
2017,4,5,2,14,44
2017,4,5,2,14,40
2017,4,5,2,14,38
2017,4,5,2,14,37
2017,4,5,2,14,35
2017,4,5,2,13,41
2017,4,5,2,13,10
2017,4,5,2,12,20
2017,4,5,2,11,54
2017,4,5,2,11,53
2017,4,5,2,11,49
2017,4,5,2,11,47
2017,4,5,2,11,19
2017,4,5,2,11,16
2017,4,5,2,11,16
2017,4,5,2,10,58
2017,4,5,2,10,49
2017,4,5,2,10,25
2017,4,5,2,9,25
2017,4,5,2,9,24
2017,4,4,1,17,37
2017,4,4,1,17,13
2017,4,4,1,17,7
2017,4,4,1,16,51
2017,4,4,1,16,10
2017,4,4,1,15,54
2017,4,4,1,15,52
2017,4,4,1,15,49
2017,4,4,1,15,28
2017,4,4,1,15,1
2017,4,4,1,14,53
2017,4,4,1,14,38
2017,4,4,1,13,49
2017,4,4,1,13,45
2017,4,4,1,13,44
2017,4,4,1,13,30
2017,4,4,1,13,19
2017,4,4,1,12,31
2017,4,4,1,12,30
2017,4,4,1,12,21
2017,4,4,1,12,19
2017,4,4,1,12,19
2017,4,4,1,12,6
2017,4,4,1,11,54
2017,4,4,1,11,48
2017,4,4,1,10,19
2017,4,4,1,9,39
2017,4,4,1,9,28
2017,4,4,1,8,52
2017,4,4,1,8,10
2017,4,4,1,7,29
2017,4,3,0,17,24
2017,4,3,0,17,22
2017,4,3,0,17,15
2017,4,3,0,16,48
2017,4,3,0,16,28
2017,4,3,0,16,25
2017,4,3,0,16,22
2017,4,3,0,16,19
2017,4,3,0,16,15
2017,4,3,0,16,14
2017,4,3,0,16,13
2017,4,3,0,16,12
2017,4,3,0,15,45
2017,4,3,0,15,45
2017,4,3,0,14,47
2017,4,3,0,14,41
2017,4,3,0,14,38
2017,4,3,0,14,26
2017,4,3,0,14,1
2017,4,3,0,13,15
2017,4,3,0,13,13
2017,4,3,0,13,12
2017,4,3,0,12,31
2017,4,3,0,12,29
2017,4,3,0,12,19
2017,4,3,0,12,19
2017,4,3,0,11,44
2017,4,3,0,11,40
2017,4,3,0,11,39
2017,4,3,0,11,33
2017,4,3,0,11,13
2017,4,3,0,10,49
2017,4,3,0,10,23
2017,4,3,0,10,20
2017,4,3,0,10,8
2017,4,3,0,9,54
2017,4,3,0,8,50
2017,3,31,4,17,15
2017,3,31,4,15,55
2017,3,31,4,15,22
2017,3,31,4,15,14
2017,3,31,4,15,6
2017,3,31,4,12,13
2017,3,31,4,11,20
2017,3,31,4,10,33
2017,3,31,4,10,10
2017,3,31,4,10,9
2017,3,31,4,9,48
2017,3,31,4,9,8
2017,3,31,4,8,11
2017,3,31,4,5,22
2017,3,30,3,15,17
2017,3,30,3,14,17
2017,3,30,3,13,30
2017,3,30,3,13,26
2017,3,30,3,13,23
2017,3,30,3,11,55
2017,3,30,3,11,52
2017,3,30,3,11,49
2017,3,30,3,11,49
2017,3,30,3,11,49
2017,3,30,3,11,34
2017,3,30,3,11,30
2017,3,30,3,11,16
2017,3,30,3,10,57
2017,3,30,3,10,40
2017,3,30,3,8,9
2017,3,29,2,22,11
2017,3,29,2,16,33
2017,3,29,2,16,32
2017,3,29,2,15,33
2017,3,29,2,14,7
2017,3,29,2,12,46
2017,3,29,2,11,6
2017,3,29,2,10,50
2017,3,29,2,10,47
2017,3,29,2,10,47
2017,3,29,2,10,47
2017,3,29,2,10,43
2017,3,29,2,10,38
2017,3,29,2,10,36
2017,3,29,2,10,36
2017,3,29,2,10,36
2017,3,29,2,10,36
2017,3,29,2,10,36
2017,3,29,2,10,36
2017,3,29,2,10,36
2017,3,29,2,10,36
2017,3,29,2,10,36
2017,3,29,2,10,36
2017,3,29,2,10,36
2017,3,29,2,10,11
2017,3,29,2,10,6
2017,3,29,2,9,59
2017,3,29,2,9,31
2017,3,29,2,7,59
2017,3,29,2,7,58
2017,3,28,1,19,33
2017,3,28,1,18,45
2017,3,28,1,18,3
2017,3,28,1,12,39
2017,3,28,1,11,59
2017,3,28,1,11,53
2017,3,28,1,11,2
2017,3,28,1,10,52
2017,3,28,1,10,50
2017,3,28,1,10,47
2017,3,27,0,20,56
2017,3,27,0,16,52
2017,3,27,0,16,0
2017,3,27,0,15,50
2017,3,27,0,14,55
2017,3,27,0,14,37
2017,3,27,0,14,4
2017,3,27,0,13,47
2017,3,27,0,13,26
2017,3,27,0,12,52
2017,3,27,0,12,15
2017,3,27,0,12,4
2017,3,27,0,11,11
2017,3,27,0,10,49
2017,3,27,0,10,42
2017,3,27,0,10,7
2017,3,27,0,9,53
2017,3,27,0,8,54
2017,3,27,0,8,54
2017,3,27,0,8,54
2017,3,27,0,8,41
2017,3,26,6,22,23
2017,3,26,6,22,20
2017,3,26,6,22,20
2017,3,24,4,20,22
2017,3,24,4,20,18
2017,3,24,4,17,54
2017,3,24,4,17,19
2017,3,24,4,16,54
2017,3,24,4,16,51
2017,3,24,4,16,10
2017,3,24,4,15,55
2017,3,24,4,15,52
2017,3,24,4,15,44
2017,3,24,4,15,30
2017,3,24,4,15,28
2017,3,24,4,14,48
2017,3,24,4,14,8
2017,3,24,4,13,25
2017,3,24,4,12,49
2017,3,24,4,11,24
2017,3,24,4,11,13
2017,3,24,4,10,51
2017,3,24,4,10,42
2017,3,24,4,10,32
2017,3,24,4,10,32
2017,3,24,4,10,27
2017,3,24,4,10,14
2017,3,24,4,9,49
2017,3,24,4,9,47
2017,3,24,4,9,46
2017,3,24,4,9,45
2017,3,24,4,9,31
2017,3,24,4,8,22
2017,3,23,3,21,1
2017,3,23,3,17,1
2017,3,23,3,16,41
2017,3,23,3,15,24
2017,3,23,3,15,20
2017,3,23,3,15,18
2017,3,23,3,15,10
2017,3,23,3,14,39
2017,3,23,3,14,31
2017,3,23,3,14,29
2017,3,23,3,14,4
2017,3,23,3,13,49
2017,3,23,3,12,46
2017,3,23,3,12,44
2017,3,23,3,12,41
2017,3,23,3,12,21
2017,3,23,3,11,55
2017,3,23,3,11,17
2017,3,23,3,11,0
2017,3,23,3,10,48
2017,3,23,3,10,39
2017,3,23,3,10,19
2017,3,23,3,10,11
2017,3,23,3,9,22
2017,3,23,3,9,17
2017,3,23,3,9,9
2017,3,23,3,7,43
2017,3,23,3,2,54
2017,3,22,2,18,19
2017,3,22,2,17,31
2017,3,22,2,17,27
2017,3,22,2,17,19
2017,3,22,2,15,52
2017,3,22,2,15,46
2017,3,22,2,15,11
2017,3,22,2,15,4
2017,3,22,2,14,16
2017,3,22,2,13,49
2017,3,22,2,13,49
2017,3,22,2,13,35
2017,3,22,2,13,25
2017,3,22,2,12,51
2017,3,22,2,12,45
2017,3,22,2,12,22
2017,3,22,2,10,28
2017,3,22,2,10,14
2017,3,22,2,10,5
2017,3,22,2,10,5
2017,3,22,2,9,59
2017,3,22,2,9,55
2017,3,22,2,9,45
2017,3,22,2,9,44
2017,3,22,2,9,41
2017,3,22,2,9,39
2017,3,22,2,9,37
2017,3,22,2,9,18
2017,3,22,2,9,13
2017,3,22,2,8,29
2017,3,21,1,17,41
2017,3,21,1,17,2
2017,3,21,1,16,41
2017,3,21,1,16,40
2017,3,21,1,16,29
2017,3,21,1,16,25
2017,3,21,1,15,56
2017,3,21,1,15,38
2017,3,21,1,15,30
2017,3,21,1,15,30
2017,3,21,1,15,12
2017,3,21,1,15,6
2017,3,21,1,14,50
2017,3,21,1,14,39
2017,3,21,1,13,40
2017,3,21,1,12,15
2017,3,21,1,11,41
2017,3,21,1,11,41
2017,3,21,1,11,41
2017,3,21,1,11,41
2017,3,21,1,11,41
2017,3,21,1,11,41
2017,3,21,1,11,41
2017,3,21,1,11,41
2017,3,21,1,11,40
2017,3,21,1,11,40
2017,3,21,1,11,40
2017,3,21,1,11,11
2017,3,21,1,10,55
2017,3,21,1,10,42
2017,3,21,1,10,3
2017,3,21,1,9,57
2017,3,21,1,9,53
2017,3,21,1,9,13
2017,3,21,1,7,22
2017,3,20,0,16,43
2017,3,20,0,16,40
2017,3,20,0,16,15
2017,3,20,0,15,35
2017,3,20,0,15,34
2017,3,20,0,15,33
2017,3,20,0,14,44
2017,3,20,0,14,42
2017,3,20,0,14,39
2017,3,20,0,14,36
2017,3,20,0,13,13
2017,3,20,0,11,40
2017,3,20,0,11,40
2017,3,20,0,11,40
2017,3,20,0,11,39
2017,3,20,0,11,39
2017,3,20,0,10,41
2017,3,20,0,10,34
2017,3,20,0,10,25
2017,3,20,0,10,6
2017,3,20,0,9,51
2017,3,20,0,9,51
2017,3,20,0,9,51
2017,3,20,0,9,50
2017,3,20,0,9,26
2017,3,20,0,9,18
2017,3,20,0,8,24
2017,3,20,0,8,13
2017,3,19,6,23,6
2017,3,19,6,23,4
2017,3,17,4,16,18
2017,3,17,4,15,53
2017,3,17,4,14,30
2017,3,17,4,10,41
2017,3,17,4,10,27
2017,3,17,4,9,31
2017,3,17,4,8,52
2017,3,17,4,7,17
2017,3,16,3,21,55
2017,3,16,3,17,56
2017,3,16,3,16,43
2017,3,16,3,13,24
2017,3,16,3,13,8
2017,3,16,3,12,39
2017,3,16,3,12,25
2017,3,16,3,12,1
2017,3,16,3,11,43
2017,3,16,3,11,41
2017,3,16,3,11,41
2017,3,16,3,11,39
2017,3,16,3,11,38
2017,3,16,3,11,37
2017,3,16,3,11,27
2017,3,16,3,11,26
2017,3,16,3,11,25
2017,3,16,3,11,24
2017,3,16,3,11,19
2017,3,16,3,11,17
2017,3,16,3,10,39
2017,3,16,3,10,30
2017,3,16,3,10,2
2017,3,16,3,9,33
2017,3,16,3,9,26
2017,3,16,3,9,3
2017,3,15,2,19,34
2017,3,15,2,17,52
2017,3,15,2,17,3
2017,3,15,2,16,41
2017,3,15,2,16,7
2017,3,15,2,16,1
2017,3,15,2,15,44
2017,3,15,2,15,35
2017,3,15,2,15,35
2017,3,15,2,15,18
2017,3,15,2,15,17
2017,3,15,2,14,51
2017,3,15,2,14,25
2017,3,15,2,13,59
2017,3,15,2,12,21
2017,3,15,2,11,58
2017,3,15,2,11,44
2017,3,15,2,10,37
2017,3,15,2,10,9
2017,3,15,2,10,8
2017,3,15,2,10,6
2017,3,15,2,9,55
2017,3,15,2,9,11
2017,3,15,2,7,48
2017,3,15,2,7,48
2017,3,14,1,21,19
2017,3,14,1,18,21
2017,3,14,1,17,20
2017,3,14,1,17,19
2017,3,14,1,14,15
2017,3,14,1,13,54
2017,3,14,1,13,19
2017,3,14,1,13,1
2017,3,14,1,12,35
2017,3,14,1,12,2
2017,3,14,1,12,0
2017,3,14,1,11,12
2017,3,14,1,10,49
2017,3,14,1,10,13
2017,3,14,1,8,43
2017,3,13,0,23,50
2017,3,13,0,22,55
2017,3,13,0,17,20
2017,3,13,0,17,16
2017,3,13,0,17,7
2017,3,13,0,15,59
2017,3,13,0,14,49
2017,3,13,0,14,46
2017,3,13,0,14,32
2017,3,13,0,14,13
2017,3,13,0,13,44
2017,3,13,0,13,40
2017,3,13,0,13,10
2017,3,13,0,12,57
2017,3,13,0,12,50
2017,3,13,0,12,24
2017,3,13,0,12,15
2017,3,13,0,12,14
2017,3,13,0,11,52
2017,3,13,0,11,51
2017,3,13,0,11,15
2017,3,13,0,10,42
2017,3,13,0,10,29
2017,3,13,0,10,6
2017,3,13,0,10,3
2017,3,13,0,9,42
2017,3,13,0,9,39
2017,3,13,0,9,33
2017,3,13,0,9,29
2017,3,13,0,8,53
2017,3,12,6,22,32
2017,3,12,6,16,52
2017,3,10,4,15,54
2017,3,10,4,15,9
2017,3,10,4,15,3
2017,3,10,4,14,50
2017,3,10,4,14,4
2017,3,10,4,13,10
2017,3,10,4,12,8
2017,3,10,4,11,13
2017,3,10,4,11,7
2017,3,10,4,11,7
2017,3,10,4,11,6
2017,3,10,4,10,58
2017,3,10,4,10,47
2017,3,10,4,10,16
2017,3,10,4,10,14
2017,3,10,4,10,1
2017,3,10,4,10,1
2017,3,10,4,9,36
2017,3,10,4,9,9
2017,3,10,4,8,10
2017,3,9,3,21,57
2017,3,9,3,21,30
2017,3,9,3,17,38
2017,3,9,3,17,7
2017,3,9,3,16,56
2017,3,9,3,16,49
2017,3,9,3,16,41
2017,3,9,3,15,26
2017,3,9,3,15,13
2017,3,9,3,14,57
2017,3,9,3,12,23
2017,3,9,3,12,9
2017,3,9,3,11,24
2017,3,9,3,6,39
2017,3,8,2,17,31
2017,3,8,2,16,51
2017,3,8,2,16,42
2017,3,8,2,14,11
2017,3,8,2,11,43
2017,3,8,2,11,42
2017,3,8,2,11,38
2017,3,8,2,11,15
2017,3,8,2,11,11
2017,3,8,2,11,7
2017,3,8,2,10,49
2017,3,8,2,10,37
2017,3,8,2,10,22
2017,3,8,2,10,7
2017,3,8,2,10,5
2017,3,8,2,5,20
2017,3,8,2,3,15
2017,3,7,1,16,55
2017,3,7,1,15,49
2017,3,7,1,15,48
2017,3,7,1,15,47
2017,3,7,1,14,50
2017,3,7,1,14,49
2017,3,7,1,14,49
2017,3,7,1,14,39
2017,3,7,1,14,37
2017,3,7,1,14,32
2017,3,7,1,14,30
2017,3,7,1,14,6
2017,3,7,1,13,41
2017,3,7,1,12,54
2017,3,7,1,11,52
2017,3,7,1,10,46
2017,3,7,1,10,10
2017,3,7,1,9,55
2017,3,7,1,8,41
2017,3,7,1,8,33
2017,3,6,0,23,22
2017,3,6,0,16,3
2017,3,6,0,15,39
2017,3,6,0,15,35
2017,3,6,0,15,28
2017,3,6,0,15,27
2017,3,6,0,15,19
2017,3,6,0,14,36
2017,3,6,0,14,33
2017,3,6,0,14,30
2017,3,6,0,14,20
2017,3,6,0,14,11
2017,3,6,0,14,8
2017,3,6,0,14,6
2017,3,6,0,14,3
2017,3,6,0,14,1
2017,3,6,0,13,31
2017,3,6,0,13,12
2017,3,6,0,13,10
2017,3,6,0,12,28
2017,3,6,0,11,41
2017,3,6,0,11,31
2017,3,6,0,11,14
2017,3,6,0,11,12
2017,3,6,0,11,9
2017,3,6,0,11,7
2017,3,6,0,10,50
2017,3,6,0,10,17
2017,3,6,0,10,9
2017,3,6,0,9,15
2017,3,6,0,9,2
2017,3,6,0,8,56
2017,3,6,0,8,53
2017,3,5,6,22,29
2017,3,5,6,5,4
2017,3,5,6,0,12
2017,3,4,5,23,53
2017,3,4,5,23,50
2017,3,3,4,16,27
2017,3,3,4,16,17
2017,3,3,4,15,16
2017,3,3,4,15,8
2017,3,3,4,14,18
2017,3,3,4,13,52
2017,3,3,4,12,54
2017,3,3,4,12,26
2017,3,3,4,12,20
2017,3,3,4,11,41
2017,3,3,4,11,18
2017,3,3,4,11,16
2017,3,3,4,11,12
2017,3,3,4,11,7
2017,3,3,4,10,55
2017,3,3,4,10,27
2017,3,3,4,9,54
2017,3,3,4,9,38
2017,3,3,4,9,36
2017,3,3,4,8,51
2017,3,2,3,22,36
2017,3,2,3,22,6
2017,3,2,3,15,16
2017,3,2,3,15,13
2017,3,2,3,14,29
2017,3,2,3,14,24
2017,3,2,3,14,17
2017,3,2,3,13,45
2017,3,2,3,13,40
2017,3,2,3,13,24
2017,3,2,3,13,19
2017,3,2,3,12,58
2017,3,2,3,12,8
2017,3,2,3,10,28
2017,3,2,3,10,28
2017,3,2,3,10,20
2017,3,2,3,10,20
2017,3,2,3,10,17
2017,3,2,3,9,2
2017,3,2,3,8,6
2017,3,1,2,22,7
2017,3,1,2,17,29
2017,3,1,2,16,4
2017,3,1,2,15,49
2017,3,1,2,15,49
2017,3,1,2,15,31
2017,3,1,2,13,40
2017,3,1,2,13,40
2017,3,1,2,12,9
2017,3,1,2,11,58
2017,3,1,2,11,57
2017,3,1,2,11,32
2017,3,1,2,11,25
2017,3,1,2,10,41
2017,3,1,2,10,33
2017,3,1,2,10,28
2017,3,1,2,10,28
2017,3,1,2,9,43
2017,2,28,1,22,6
2017,2,28,1,17,49
2017,2,28,1,15,47
2017,2,28,1,15,32
2017,2,28,1,14,9
2017,2,28,1,13,31
2017,2,28,1,13,29
2017,2,28,1,12,59
2017,2,28,1,11,21
2017,2,28,1,10,46
2017,2,28,1,10,10
2017,2,27,0,22,7
2017,2,27,0,19,41
2017,2,27,0,19,41
2017,2,27,0,16,14
2017,2,27,0,15,6
2017,2,27,0,14,53
2017,2,27,0,14,36
2017,2,27,0,13,24
2017,2,27,0,12,23
2017,2,27,0,11,38
2017,2,27,0,11,34
2017,2,27,0,11,5
2017,2,27,0,11,1
2017,2,27,0,10,35
2017,2,27,0,10,35
2017,2,27,0,10,25
2017,2,27,0,10,22
2017,2,27,0,10,21
2017,2,27,0,10,21
2017,2,27,0,10,19
2017,2,27,0,10,8
2017,2,27,0,10,2
2017,2,27,0,9,53
2017,2,27,0,9,36
2017,2,26,6,22,25
2017,2,26,6,22,8
2017,2,26,6,0,38
2017,2,25,5,22,7
2017,2,25,5,12,23
2017,2,25,5,0,9
2017,2,25,5,0,8
2017,2,25,5,0,8
2017,2,25,5,0,8
2017,2,25,5,0,4
2017,2,25,5,0,2
2017,2,24,4,22,6
2017,2,24,4,18,48
2017,2,24,4,17,58
2017,2,24,4,14,56
2017,2,24,4,13,41
2017,2,24,4,13,29
2017,2,24,4,12,48
2017,2,24,4,12,37
2017,2,24,4,12,34
2017,2,24,4,12,34
2017,2,24,4,11,43
